,n_grams_literal_integrity,n_grams_pos_integrity,sentence_length,vector_document_closest,file_name
0,0.012541711421410685,0.4505472298765069,13.74571760370208,0.9992010857712991,in_01522.txt
1,0.004986292879448846,0.46623659030212167,11.829963001269233,0.9985961277856272,ex_05497.txt
2,0.005276580788821201,0.46717008008009475,14.021092591031772,0.9981278558375618,in_04300.txt
3,0.002214722632356041,0.44282401135516053,20.29990224745815,0.9980127051682974,ex_07294.txt
4,0.0014935553673910982,0.39646990167095536,11.868122801099902,0.998957326320257,ex_05468.txt
5,0.0027293812475829367,0.38984795176451115,13.64890792182755,0.9966709758444029,ex_10703.txt
6,0.00208946025958811,0.5149642137837547,14.457712099490864,0.9982136579682922,ex_04010.txt
7,0.003099304237824158,0.5142348629860439,9.853635637115888,0.9965313411641118,ex_03025.txt
8,0.002064517452114348,0.4526928690013214,10.515076271921616,0.9973849669198436,ex_07525.txt
9,0.0017821867773239082,0.41426311867002374,13.998192900568588,0.998865421296264,ex_08616.txt
10,0.012704317604038543,0.5186908052355366,16.272687948509976,0.9985187271569467,in_04116.txt
11,0.004581300246293964,0.46133244515235616,11.883488304438618,0.999175278013596,ex_09905.txt
12,0.010758663268341495,0.4944542981342012,13.538316468732356,0.999041432306298,in_01913.txt
13,0.004947926680766509,0.4630380894151111,19.179861351603485,0.9993833960127182,in_01668.txt
14,0.0024686877850860593,0.3826782659638449,11.506347080973901,0.9974352861322106,ex_07135.txt
15,0.011418865765572501,0.459413578668545,20.15658739700941,0.997924410019221,in_00748.txt
16,0.012770318335355716,0.5406246458870752,12.36026022281454,0.9960668791455758,in_03533.txt
17,0.004695688554190327,0.5012530952589033,12.959355968211785,0.998493826144533,ex_01785.txt
18,0.0035537899409009473,0.4257766451833209,16.37624425590023,0.9979682111419307,ex_10138.txt
19,0.03938223831808428,0.4800475390667163,22.321542169242655,0.9967050413940521,ex_01747.txt
20,0.0075964167096714335,0.45877636005941436,28.41542995056882,0.9983839625900236,ex_06028.txt
21,0.0030947109471094673,0.4587090207894342,9.663449220109484,0.998967657240687,ex_04159.txt
22,0.01578204109399398,0.45528085358420645,18.16096727777207,0.9984525392138667,ex_07487.txt
23,0.0024534686971235176,0.3932481749085498,14.159297354001012,0.9962673381591137,ex_03193.txt
24,0.01176034603394408,0.4538897691039106,9.513322857861827,0.9985053061900365,in_00985.txt
25,0.01818660926372156,0.4696702864058565,8.167967341367405,0.9978102495223552,in_03240.txt
26,0.02464750035581113,0.5068287438426206,17.827614957704423,0.9979774713518432,ex_02058.txt
27,0.0017548057749062756,0.42078198829240654,15.620286043337652,0.9986995044055953,ex_03346.txt
28,0.0038160959701840137,0.46152606162411336,21.581757006251614,0.9990611446674162,ex_07646.txt
29,0.025454396303784033,0.4870546637355786,15.633848743315077,0.9978451055377933,ex_07652.txt
30,0.006239988917059738,0.48666451797670024,12.251530516633421,0.9986011397709731,ex_09119.txt
31,0.0015330652929597508,0.44351859220861894,13.959259568597826,0.9990084880339765,ex_02064.txt
32,0.004624262565370835,0.38203292432359964,18.012107503226915,0.9993138846575496,ex_06564.txt
33,0.005452464860047789,0.4634182046432177,11.936882731285563,0.9994266208563302,ex_05125.txt
34,0.006446756444448101,0.42478371721810326,13.100414027337077,0.9984259714351026,ex_02138.txt
35,0.019766426724335377,0.47556859864931933,6.23524987177012,0.9984219180402859,in_02214.txt
36,0.01588128253891315,0.47127757466740555,10.437623382788432,0.9994663684489911,in_04659.txt
37,0.011513975751095423,0.48621709017994263,12.249135083020132,0.9993940006169527,in_01047.txt
38,0.004875373036855963,0.46072773221495744,16.04048436886026,0.9991939160094732,ex_03018.txt
39,0.0032153572336638637,0.4670868208115238,9.157781643874303,0.9993127105114948,ex_01802.txt
40,0.008315131211613652,0.43172623687789896,19.441616919608535,0.9990950580774178,in_03478.txt
41,0.002107279693486587,0.43019887965410025,16.01558860094813,0.9985538692786693,ex_04013.txt
42,0.005744473658584077,0.45904575339891723,12.050137808582157,0.995453402379085,ex_08167.txt
43,0.0010877250231141565,0.411715446021495,11.709142490752152,0.9988679571654148,ex_03218.txt
44,0.0072744637761207685,0.49172505560776264,16.30746986195067,0.9984980226331478,ex_01427.txt
45,0.004729144095341269,0.49727388693902896,17.46882998175463,0.9985276570300552,in_04707.txt
46,0.012853478577874533,0.43369120677634554,12.080994461887343,0.9989682246711339,ex_00671.txt
47,0.0021333154626278833,0.39644500577525094,19.68336725507235,0.9985837585711638,ex_00665.txt
48,0.008203655352480447,0.47172141607460405,24.018285196991133,0.9990327946525324,in_01333.txt
49,0.002825803142630667,0.40792351153290557,16.947800210288126,0.9980229998322304,ex_03191.txt
50,0.011280206045672909,0.4658085927468025,12.71398634035133,0.9996156833169847,ex_08985.txt
51,0.014523078931905813,0.49817145467586943,15.144714073734878,0.9974669466651744,ex_06770.txt
52,0.0037967407407407346,0.4842451699604071,17.699730062226337,0.9991045152949232,in_00950.txt
53,0.008872603851383961,0.4989147148673357,14.287851059663229,0.997044989142186,ex_02516.txt
54,0.002915038573289246,0.40361611807509634,12.57398873742385,0.9985501078605045,ex_03146.txt
55,0.006040395636901449,0.47501277981255097,19.65294256658238,0.9991266973583651,ex_03634.txt
56,0.0027358245290600063,0.36023917373759795,16.82251526640188,0.9979756232221254,ex_08760.txt
57,0.002250970245795598,0.4148469904766592,19.456111667652202,0.9983756254474644,ex_06981.txt
58,0.008336889146876336,0.5155935781143771,13.672053693113583,0.9986030271054332,in_00979.txt
59,0.004103262411347509,0.49814839279399653,16.018431767995583,0.9992111335406221,in_04510.txt
60,0.007009899177850418,0.4673025216713489,12.490499327851866,0.9983065340242574,ex_01787.txt
61,0.01200749191214038,0.4878431044396145,22.41207821467,0.9983836335704445,ex_09481.txt
62,0.005689704823614101,0.4413628354785823,13.60167642828453,0.9989434225942977,ex_03437.txt
63,0.006842810765525189,0.43337051173891683,21.21930322578666,0.9992864754532558,ex_07651.txt
64,0.0023282124568298162,0.4571956151893767,10.75047886591081,0.9990370244887481,ex_08210.txt
65,0.0024727780628242355,0.42960787881380036,16.239732326449236,0.9989361568853073,ex_09126.txt
66,0.0022475890985324924,0.4394798554719247,14.813528590510373,0.9978691249910437,ex_04370.txt
67,0.00981313728719667,0.4900619688040206,15.610169241247238,0.9987269471281752,in_00560.txt
68,0.016835686295482828,0.4446053580360878,17.4103621816742,0.9990169322283445,in_03874.txt
69,0.007879400061218232,0.4069539484894312,17.0132286357569,0.9986058175620199,ex_05640.txt
70,0.00611528822055137,0.4578406044699273,15.114612446177354,0.9993453985001275,ex_06349.txt
71,0.004044770898915698,0.4853311126797098,16.046341193894396,0.9988108011576898,in_01087.txt
72,0.004028269368681605,0.45809425313797636,11.611242106054101,0.9993194366310799,ex_09720.txt
73,0.003988888888888881,0.5035265051487414,21.788313508501457,0.9988072594985545,ex_09913.txt
